detection_id,image_id,image_path,timestamp,location,ml_classification,corrected_classification,final_classification,confidence,is_reviewed,reviewed_by,bbox_x1,bbox_y1,bbox_x2,bbox_y2,notes
3aae2ce5-99a8-4ef6-8bc0-2cc2ac38092f,fd113ea3-ebfc-40f0-a87a-d022ed4e82e4,/mnt/images/270_Jason/270_JASON_00227.jpg,2022-04-21T01:47:24+00:00,270_Jason,doe,doe,doe,0.739,True,user,511,327,570,419,
7b80bbf8-f877-44cd-afd0-2c062a4c96ec,5f8b50bd-522c-4758-8411-f7c2f8cdf003,/mnt/images/Sanctuary/SANCTUARY_05832.jpg,2022-06-04T02:23:56+00:00,Sanctuary,doe,doe,doe,0.832,True,user,118,239,157,284,
7e385ff0-79da-46ea-a4d9-8f20903ab2c1,6e154c7c-281e-4c2d-a623-075327bf26ed,/mnt/images/Sanctuary/SANCTUARY_05759.jpg,2022-05-25T02:21:09+00:00,Sanctuary,doe,doe,doe,0.665,True,user,304,204,328,227,
7fffb1fa-339d-449e-8e0c-760884bb8d21,bbd0dc69-8a39-4f0a-9c0d-fd3f78396a62,/mnt/images/Sanctuary/SANCTUARY_05762.jpg,2022-05-25T02:24:00+00:00,Sanctuary,unknown,doe,doe,0.877,True,user,306,200,342,235,
808b26d6-0e9f-4e09-9556-e7d37bf6743d,cf82003c-5460-402e-8d87-6f8b12534707,/mnt/images/Sanctuary/SANCTUARY_05831.jpg,2022-06-04T02:23:05+00:00,Sanctuary,unknown,doe,doe,0.805,True,user,88,214,142,256,
80c968bc-ddaa-42d4-8bd9-9811f9396098,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,unknown,doe,doe,0.847,True,user,538,210,569,237,
81b699f0-6fdd-43fd-933c-81698bec07ba,348665cd-0f24-465c-843d-9d5ebe9caa47,/mnt/images/Sanctuary/SANCTUARY_05804.jpg,2022-05-28T01:03:39+00:00,Sanctuary,unknown,doe,doe,0.837,True,user,529,205,564,240,
81c1ecf6-fe84-4718-944d-13086774a7fd,6e154c7c-281e-4c2d-a623-075327bf26ed,/mnt/images/Sanctuary/SANCTUARY_05759.jpg,2022-05-25T02:21:09+00:00,Sanctuary,unknown,doe,doe,0.813,True,user,305,205,327,226,
8204ef7d-122f-4d91-a752-b0807e5acaa3,c095a3c5-b0d0-4a70-8865-483c4e013a6e,/mnt/images/Sanctuary/SANCTUARY_05820.jpg,2022-06-03T01:10:49+00:00,Sanctuary,unknown,doe,doe,0.818,True,user,531,232,566,265,
82753b60-5aa4-414e-b87a-f2d2f401b5b3,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,doe,doe,doe,0.539,True,user,340,276,369,314,
8587be2f-65a0-4c72-93ad-adb0161c931f,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,young,doe,doe,0.819,True,user,282,208,306,240,
8664a294-4972-4513-959a-4174789730af,0b813245-84c7-44b8-b267-8a4099be23a8,/mnt/images/Sanctuary/SANCTUARY_05760.jpg,2022-05-25T02:21:58+00:00,Sanctuary,unknown,doe,doe,0.825,True,user,338,220,380,256,
8dba1e66-0378-4af2-bc23-54ab6a353807,348665cd-0f24-465c-843d-9d5ebe9caa47,/mnt/images/Sanctuary/SANCTUARY_05804.jpg,2022-05-28T01:03:39+00:00,Sanctuary,unknown,doe,doe,0.837,True,user,529,205,564,240,
87e4646e-3bff-4e79-a13d-9ff74dfff706,1670ad40-f5d9-4383-9f2f-f9b5188ccd04,/mnt/images/Sanctuary/SANCTUARY_05771.jpg,2022-05-25T02:40:42+00:00,Sanctuary,doe,doe,doe,0.824,True,user,261,242,312,293,
8e7d9cd0-6bbd-4135-85aa-c4a3d66864ba,5f8b50bd-522c-4758-8411-f7c2f8cdf003,/mnt/images/Sanctuary/SANCTUARY_05832.jpg,2022-06-04T02:23:56+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,118,240,156,278,
904a679f-bdbe-492f-945a-baecabad8b10,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,young,doe,doe,0.819,True,user,282,208,306,240,
90b18cba-c58f-4e9e-9f26-770f1436d139,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.767,True,user,357,196,403,255,
915a57d7-dccb-4268-a689-fc6c81b7402a,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,doe,doe,doe,0.794,True,user,538,210,570,241,
92778017-9172-4cd5-9fa1-629c4e96978d,e92a0f83-bed7-47c6-aaaa-3cefa72dbfc5,/mnt/images/Sanctuary/SANCTUARY_05819.jpg,2022-06-03T01:09:44+00:00,Sanctuary,doe,doe,doe,0.756,True,user,361,199,382,226,
9769432e-d365-4ece-af76-68bd1ef1ae84,5bcd88eb-7a0f-4c60-abae-725204e117ba,/mnt/images/Sanctuary/SANCTUARY_05780.jpg,2022-05-25T10:18:09+00:00,Sanctuary,doe,doe,doe,0.645,True,user,503,215,560,257,
999262ac-40a5-4194-bbf5-e88a20ff56d3,359e4ba2-5c2e-4bb9-bf06-14b983b75bdf,/mnt/images/Sanctuary/SANCTUARY_05761.jpg,2022-05-25T02:23:11+00:00,Sanctuary,doe,doe,doe,0.714,True,user,327,212,359,248,
9c18676e-0a2b-4951-85ae-995aca0861cc,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,doe,doe,doe,0.604,True,user,355,194,402,255,
a368de47-1201-4949-a0e6-06b752eb7f32,5a345f8e-acc9-49c8-a376-1a57ae105358,/mnt/images/Sanctuary/SANCTUARY_05763.jpg,2022-05-25T02:24:48+00:00,Sanctuary,unknown,doe,doe,0.880,True,user,287,232,343,281,
a554e501-b8c6-4ee9-8066-95820d913018,c095a3c5-b0d0-4a70-8865-483c4e013a6e,/mnt/images/Sanctuary/SANCTUARY_05820.jpg,2022-06-03T01:10:49+00:00,Sanctuary,doe,doe,doe,0.738,True,user,530,230,562,265,
1df94f1b-95b5-4eb4-97df-1abd3f90b43b,a2a34227-cc32-4da1-8c13-2de58595971e,/mnt/images/Hayfield/HAYFIELD_01361.jpg,2022-05-10T01:22:50+00:00,Hayfield,mid,buck,buck,0.788,True,user,517,214,569,276,
a25f31a5-b856-479b-99c2-672122d90c8f,ea82acfe-cc7e-4428-b4a4-ea4d36951d9b,/mnt/images/Sanctuary/SANCTUARY_05728.jpg,2022-05-24T00:32:35+00:00,Sanctuary,doe,doe,doe,0.741,True,user,399,264,451,328,
a576ec20-977e-448b-8508-59ff55e0ddea,cf82003c-5460-402e-8d87-6f8b12534707,/mnt/images/Sanctuary/SANCTUARY_05831.jpg,2022-06-04T02:23:05+00:00,Sanctuary,doe,doe,doe,0.856,True,user,86,215,141,258,
a9bf85ff-d856-4d91-aa72-96cde1e9f222,5bcd88eb-7a0f-4c60-abae-725204e117ba,/mnt/images/Sanctuary/SANCTUARY_05780.jpg,2022-05-25T10:18:09+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,500,214,559,259,
ae458fae-b5ab-4cf9-8fbd-22a737a927d2,5a345f8e-acc9-49c8-a376-1a57ae105358,/mnt/images/Sanctuary/SANCTUARY_05763.jpg,2022-05-25T02:24:48+00:00,Sanctuary,unknown,doe,doe,0.880,True,user,287,232,343,281,
c720686a-beed-41ac-8040-3a0ab7e8e174,918c60ba-2472-44fc-beca-f35bb2867389,/mnt/images/Camphouse/CAMPHOUSE_03193.jpg,2022-06-01T23:59:33+00:00,Camphouse,doe,doe,doe,0.817,True,user,214,210,285,261,
a6f24a86-8fa6-4b68-b432-52067874d27c,f5b57e74-78a0-4c42-86ce-c3ec5bacbc25,/mnt/images/Sanctuary/SANCTUARY_05875.jpg,2022-06-08T01:16:59+00:00,Sanctuary,unknown,doe,doe,0.664,True,user,375,98,548,327,
031ad575-2d97-499d-9861-c0060e874b6c,dc617b01-ac20-4032-9774-6a499dbf7903,/mnt/images/Camphouse/CAMPHOUSE_04289.jpg,2022-06-30T02:06:17+00:00,Camphouse,doe,doe,doe,0.540,True,user,68,175,105,217,
4fe4be37-b74c-4cd7-aed6-1644d04bb714,9ecb2613-9cab-4033-bb8c-e1cefda4149d,/mnt/images/Camphouse/CAMPHOUSE_04277.jpg,2022-06-29T01:24:05+00:00,Camphouse,doe,doe,doe,0.624,True,user,273,184,296,204,
2186bfab-0a4b-4509-916a-f542a789f58d,6580a032-4306-4645-bbf8-dd5889cb18ea,/mnt/images/Camphouse/CAMPHOUSE_04276.jpg,2022-06-29T01:23:18+00:00,Camphouse,young,doe,doe,0.749,True,user,274,229,320,267,
ae4c9a33-c5a8-44c9-8df4-d076df02be3a,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.767,True,user,357,196,403,255,
b0c80d1d-ec24-41dd-951c-3e37b7c9cc0a,fad4acd5-68da-4889-a627-df377b6f7c27,/mnt/images/Sanctuary/SANCTUARY_05768.jpg,2022-05-25T02:38:01+00:00,Sanctuary,doe,doe,doe,0.525,True,user,615,243,639,279,
b1540506-652a-4442-8475-4956ce49d9a2,bbd0dc69-8a39-4f0a-9c0d-fd3f78396a62,/mnt/images/Sanctuary/SANCTUARY_05762.jpg,2022-05-25T02:24:00+00:00,Sanctuary,unknown,doe,doe,0.877,True,user,306,200,342,235,
b4264889-8cf0-4084-ba88-2e32ac15fa1d,1b9f646c-d3ff-4d21-8853-c63c197c1fe9,/mnt/images/Sanctuary/SANCTUARY_05830.jpg,2022-06-04T02:22:12+00:00,Sanctuary,doe,doe,doe,0.525,True,user,96,206,150,253,
7ea9cff7-c7dd-4830-b492-7e2208ce6d17,514217e2-251e-4c00-b378-21f8d7a300c4,/mnt/images/Camphouse/CAMPHOUSE_04264.jpg,2022-06-28T04:11:28+00:00,Camphouse,doe,doe,doe,0.718,True,user,319,227,352,259,
d0a3cf04-d877-4847-b1b0-be463f568a63,11fd4e8e-fca7-4a75-84d1-5967afe4d2df,/mnt/images/Camphouse/CAMPHOUSE_04263.jpg,2022-06-28T04:10:30+00:00,Camphouse,doe,doe,doe,0.765,True,user,253,230,286,262,
b6c51f4d-cf4f-4948-afb9-8f134e61495c,76dd5d11-885c-4421-913d-27573e0726e4,/mnt/images/Sanctuary/SANCTUARY_05884.jpg,2022-06-09T01:27:23+00:00,Sanctuary,doe,doe,doe,0.836,True,user,575,205,639,262,
baec0fb2-e2ba-4dc8-b516-21b574d71143,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,unknown,doe,doe,0.847,True,user,538,210,569,237,
6cb01fed-2d0d-449f-a908-a09ef8d18694,729124a6-685a-4180-90ca-8892afff751d,/mnt/images/Sanctuary/SANCTUARY_05854.jpg,2022-06-04T12:45:53+00:00,Sanctuary,doe,cattle,cattle,0.523,True,user,292,191,308,206,
bbf93ab8-c889-4fef-97eb-a172cd66b53c,348665cd-0f24-465c-843d-9d5ebe9caa47,/mnt/images/Sanctuary/SANCTUARY_05804.jpg,2022-05-28T01:03:39+00:00,Sanctuary,doe,doe,doe,0.655,True,user,531,209,567,242,
bfebd44b-4e48-4470-b6a6-4c30428dfaa3,76dd5d11-885c-4421-913d-27573e0726e4,/mnt/images/Sanctuary/SANCTUARY_05884.jpg,2022-06-09T01:27:23+00:00,Sanctuary,unknown,doe,doe,0.878,True,user,576,206,638,261,
42fbcea6-19c6-4369-b9ae-a70deea30a7f,1b9f646c-d3ff-4d21-8853-c63c197c1fe9,/mnt/images/Sanctuary/SANCTUARY_05830.jpg,2022-06-04T02:22:12+00:00,Sanctuary,unknown,doe,doe,0.852,True,user,97,207,151,252,
b2d952de-6fe2-4e77-a44d-451762db0819,caaef170-f317-4f1a-897f-db95cc3861ba,/mnt/images/Sanctuary/SANCTUARY_03981.jpg,2022-05-03T02:33:08+00:00,Sanctuary,young,doe,doe,0.846,True,user,462,360,518,451,
c0caeb18-b548-4368-80be-1a6c5d09c60f,6e154c7c-281e-4c2d-a623-075327bf26ed,/mnt/images/Sanctuary/SANCTUARY_05759.jpg,2022-05-25T02:21:09+00:00,Sanctuary,doe,doe,doe,0.665,True,user,304,204,328,227,
c1353d99-604c-4ce2-84fd-3d6581eec853,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,doe,doe,doe,0.794,True,user,538,210,570,241,
44cc8424-f605-4427-a7c7-214910d45ebb,a3e8ae13-a783-4ab8-a8e5-66d892369f31,/mnt/images/Camphouse/CAMPHOUSE_03430.jpg,2022-06-03T12:06:12+00:00,Camphouse,doe,doe,doe,0.819,True,user,318,253,381,316,
6c806b6e-6795-468a-9a0b-cf79226a5626,a1c15eda-edcb-4920-b134-dac6c2c067fc,/mnt/images/Sanctuary/SANCTUARY_05817.jpg,2022-06-02T19:20:16+00:00,Sanctuary,doe,doe,doe,0.680,True,user,131,209,162,238,
c29062bb-8610-4383-84dd-bbd4ab6723ab,fad4acd5-68da-4889-a627-df377b6f7c27,/mnt/images/Sanctuary/SANCTUARY_05768.jpg,2022-05-25T02:38:01+00:00,Sanctuary,doe,doe,doe,0.525,True,user,615,243,639,279,
be101085-a1c9-4de3-9aec-1613633300aa,918c60ba-2472-44fc-beca-f35bb2867389,/mnt/images/Camphouse/CAMPHOUSE_03193.jpg,2022-06-01T23:59:33+00:00,Camphouse,doe,doe,doe,0.816,True,user,214,210,285,261,
c461e5a2-ed16-4900-94ca-80399938bb05,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,unknown,doe,doe,0.847,True,user,538,210,569,237,
24fb3aff-c575-4f40-9c83-2e28309d321a,01f7572e-7b68-425b-90f7-f5aa69bd1d92,/mnt/images/270_Jason/270_JASON_00928.jpg,2022-06-01T13:12:14+00:00,270_Jason,doe,doe,doe,0.787,True,user,133,217,190,272,
c4799f41-218f-4ecd-903b-50bf2e88413a,5bcd88eb-7a0f-4c60-abae-725204e117ba,/mnt/images/Sanctuary/SANCTUARY_05780.jpg,2022-05-25T10:18:09+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,500,214,559,259,
c6d0898f-fa9f-4bf6-ba6d-3a2e7fb64416,fad4acd5-68da-4889-a627-df377b6f7c27,/mnt/images/Sanctuary/SANCTUARY_05768.jpg,2022-05-25T02:38:01+00:00,Sanctuary,doe,doe,doe,0.525,True,user,615,243,639,279,
c7974ca3-98e5-4820-afbf-6cf37ba26312,cf82003c-5460-402e-8d87-6f8b12534707,/mnt/images/Sanctuary/SANCTUARY_05831.jpg,2022-06-04T02:23:05+00:00,Sanctuary,doe,doe,doe,0.856,True,user,86,215,141,258,
74120982-0616-4666-b45e-71ad56e8ebc8,bd07ea94-afaa-4a27-abe7-c1467f7c5ba4,/mnt/images/270_Jason/270_JASON_00889.jpg,2022-05-30T02:17:46+00:00,270_Jason,doe,doe,doe,0.798,True,user,109,379,170,456,
1a270c31-0239-4df4-9dd5-b4e9e3a7ea1b,fa7b7b94-31d2-4aeb-9603-52e2806bfa8f,/mnt/images/270_Jason/270_JASON_00796.jpg,2022-05-24T02:18:59+00:00,270_Jason,young,buck,buck,0.883,True,user,91,237,160,304,
ac86af6b-dd6b-43cd-abde-8dd5e34eb24c,5bcd88eb-7a0f-4c60-abae-725204e117ba,/mnt/images/Sanctuary/SANCTUARY_05780.jpg,2022-05-25T10:18:09+00:00,Sanctuary,doe,doe,doe,0.645,True,user,503,215,560,257,
bba07a1a-c85e-4fd0-8224-8b9579c19f55,1670ad40-f5d9-4383-9f2f-f9b5188ccd04,/mnt/images/Sanctuary/SANCTUARY_05771.jpg,2022-05-25T02:40:42+00:00,Sanctuary,doe,doe,doe,0.824,True,user,261,242,312,293,
26783b6a-49a5-47fc-8136-91c78177c7a8,a1232906-aea2-47c2-acbc-05b196c42f3d,/mnt/images/Hayfield/HAYFIELD_01636.jpg,2022-05-26T02:02:08+00:00,Hayfield,fawn,doe,doe,0.505,True,user,301,225,363,297,
5304f26d-fefa-4a66-898c-9ccb31ba4256,6a6dffe5-7d9a-4a78-b77c-50a8ec97219f,/mnt/images/Sanctuary/SANCTUARY_05766.jpg,2022-05-25T02:26:59+00:00,Sanctuary,doe,doe,doe,0.885,True,user,417,241,504,331,
c32033a7-8e70-41b6-a2df-3ee90d3c84c6,a5e68729-8815-4b71-bcd0-21f5bfd71206,/mnt/images/Sanctuary/SANCTUARY_05718.jpg,2022-05-24T00:19:50+00:00,Sanctuary,doe,cattle,cattle,0.837,True,user,361,198,396,234,
327f8b0d-380f-479d-bf73-5d05bf036bfa,fad4acd5-68da-4889-a627-df377b6f7c27,/mnt/images/Sanctuary/SANCTUARY_05768.jpg,2022-05-25T02:38:01+00:00,Sanctuary,doe,doe,doe,0.525,True,user,615,243,639,279,
3c311856-02fd-40c7-bd16-814138523c9e,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,doe,doe,doe,0.539,True,user,340,276,369,314,
99762587-822c-4ef6-acd0-20004454681f,fa7b7b94-31d2-4aeb-9603-52e2806bfa8f,/mnt/images/270_Jason/270_JASON_00796.jpg,2022-05-24T02:18:59+00:00,270_Jason,young,buck,buck,0.883,True,user,91,237,160,304,
cc5a4cfb-a822-4464-8a7d-fb480b22d520,5f8b50bd-522c-4758-8411-f7c2f8cdf003,/mnt/images/Sanctuary/SANCTUARY_05832.jpg,2022-06-04T02:23:56+00:00,Sanctuary,unknown,doe,doe,0.864,True,user,118,240,156,278,
ccc5a284-ff28-4087-adcc-b9c0806507c6,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.602,True,user,357,197,403,255,
cdd1da9c-588c-4817-b989-21d36a7583d9,0b813245-84c7-44b8-b267-8a4099be23a8,/mnt/images/Sanctuary/SANCTUARY_05760.jpg,2022-05-25T02:21:58+00:00,Sanctuary,unknown,doe,doe,0.825,True,user,338,220,380,256,
d041848c-14e7-4bf7-aa9b-dea72c963b9d,1b9f646c-d3ff-4d21-8853-c63c197c1fe9,/mnt/images/Sanctuary/SANCTUARY_05830.jpg,2022-06-04T02:22:12+00:00,Sanctuary,unknown,doe,doe,0.852,True,user,97,207,151,252,
d0a2ed19-5a5d-4d8b-a965-ce4b4cdf63e2,c095a3c5-b0d0-4a70-8865-483c4e013a6e,/mnt/images/Sanctuary/SANCTUARY_05820.jpg,2022-06-03T01:10:49+00:00,Sanctuary,unknown,doe,doe,0.818,True,user,531,232,566,265,
d0ed5b47-d21e-424d-bb2b-4ac57bcecca4,0b813245-84c7-44b8-b267-8a4099be23a8,/mnt/images/Sanctuary/SANCTUARY_05760.jpg,2022-05-25T02:21:58+00:00,Sanctuary,doe,doe,doe,0.842,True,user,338,220,377,255,
d2c0f718-90e7-4b84-a606-b617bc0b7bc9,359e4ba2-5c2e-4bb9-bf06-14b983b75bdf,/mnt/images/Sanctuary/SANCTUARY_05761.jpg,2022-05-25T02:23:11+00:00,Sanctuary,unknown,doe,doe,0.830,True,user,328,198,356,244,
d2dfadbc-f09b-47d3-88ea-d056b5766597,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,unknown,doe,doe,0.691,True,user,338,274,368,316,
d51764bf-3227-4cab-8b3c-7c8a1136c294,cf82003c-5460-402e-8d87-6f8b12534707,/mnt/images/Sanctuary/SANCTUARY_05831.jpg,2022-06-04T02:23:05+00:00,Sanctuary,doe,doe,doe,0.856,True,user,86,215,141,258,
d6791a65-7a12-4bcf-a732-f30c7090dfd0,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,doe,doe,doe,0.604,True,user,354,194,402,255,
d6cf560e-ca7b-4655-b811-2d3941ac17db,bbd0dc69-8a39-4f0a-9c0d-fd3f78396a62,/mnt/images/Sanctuary/SANCTUARY_05762.jpg,2022-05-25T02:24:00+00:00,Sanctuary,doe,doe,doe,0.827,True,user,305,199,343,236,
d778326c-4121-4567-bc41-03108a62e38c,348665cd-0f24-465c-843d-9d5ebe9caa47,/mnt/images/Sanctuary/SANCTUARY_05804.jpg,2022-05-28T01:03:39+00:00,Sanctuary,unknown,doe,doe,0.837,True,user,529,205,564,240,
d7fadbf0-e960-428d-b3be-6399381f7c08,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,unknown,doe,doe,0.691,True,user,338,274,368,316,
d82afc33-b100-45f0-bc2e-584bfe902bca,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,doe,doe,doe,0.604,True,user,355,194,402,255,
d9424f08-3ce7-48de-9fb5-8a1362327c54,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.767,True,user,357,196,403,255,
d957c321-902b-448f-9822-02859fd02465,359e4ba2-5c2e-4bb9-bf06-14b983b75bdf,/mnt/images/Sanctuary/SANCTUARY_05761.jpg,2022-05-25T02:23:11+00:00,Sanctuary,doe,doe,doe,0.714,True,user,327,212,359,248,
d9778cc2-107e-44b5-b511-f23cfee8334c,4d20c59a-aedc-4151-830b-04204fdaeea2,/mnt/images/Sanctuary/SANCTUARY_05726.jpg,2022-05-24T00:31:12+00:00,Sanctuary,doe,doe,doe,0.849,True,user,298,213,336,252,
db672e85-633b-4d27-b5d0-f1a9a57ece6e,f5b57e74-78a0-4c42-86ce-c3ec5bacbc25,/mnt/images/Sanctuary/SANCTUARY_05875.jpg,2022-06-08T01:16:59+00:00,Sanctuary,unknown,doe,doe,0.664,True,user,375,98,548,327,
deaed973-9a71-4aee-beea-363f68631ea8,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.829,True,user,283,210,306,238,
e30ce648-21c2-4de1-b3c5-03e02282d2e5,6e154c7c-281e-4c2d-a623-075327bf26ed,/mnt/images/Sanctuary/SANCTUARY_05759.jpg,2022-05-25T02:21:09+00:00,Sanctuary,unknown,doe,doe,0.813,True,user,305,205,327,226,
e6040a22-473a-4c3b-a437-d296faf20bb4,e92a0f83-bed7-47c6-aaaa-3cefa72dbfc5,/mnt/images/Sanctuary/SANCTUARY_05819.jpg,2022-06-03T01:09:44+00:00,Sanctuary,doe,doe,doe,0.756,True,user,361,199,382,226,
e7fd02fa-ac74-4602-968b-62c1ea9ab903,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,young,doe,doe,0.819,True,user,282,208,306,240,
e8b92fb9-7c71-41dd-8d54-6e5d8e1d5fbe,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,unknown,doe,doe,0.691,True,user,338,274,368,316,
e954fc27-2c78-4a25-9075-8924d8939dfc,6e154c7c-281e-4c2d-a623-075327bf26ed,/mnt/images/Sanctuary/SANCTUARY_05759.jpg,2022-05-25T02:21:09+00:00,Sanctuary,unknown,doe,doe,0.813,True,user,305,205,327,226,
e5a93961-84d2-4727-ab57-d71c0f087f3a,6a4b9c9a-8761-488e-afba-5a5e441d027a,/mnt/images/Sanctuary/SANCTUARY_05765.jpg,2022-05-25T02:26:23+00:00,Sanctuary,doe,doe,doe,0.895,True,user,387,262,490,345,
eaee4f7c-d3f3-482b-83e2-caf2f986bcad,1b9f646c-d3ff-4d21-8853-c63c197c1fe9,/mnt/images/Sanctuary/SANCTUARY_05830.jpg,2022-06-04T02:22:12+00:00,Sanctuary,doe,doe,doe,0.525,True,user,96,206,150,253,
ebd6d28c-39fb-4267-a250-4b3a3238c723,0b813245-84c7-44b8-b267-8a4099be23a8,/mnt/images/Sanctuary/SANCTUARY_05760.jpg,2022-05-25T02:21:58+00:00,Sanctuary,doe,doe,doe,0.842,True,user,338,220,377,255,
eea15f31-dc84-47de-aeb7-5edb539b9463,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,young,doe,doe,0.568,True,user,548,241,573,264,
f6522384-280a-4e1d-aade-07cddd816614,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.829,True,user,283,210,306,238,
f65e5954-34f5-4510-aa93-52835cb5de60,359e4ba2-5c2e-4bb9-bf06-14b983b75bdf,/mnt/images/Sanctuary/SANCTUARY_05761.jpg,2022-05-25T02:23:11+00:00,Sanctuary,unknown,doe,doe,0.830,True,user,328,198,356,244,
fa9c8c4d-115c-4bed-a888-d37eea993508,dd4048ad-3983-4c9d-a31c-ff08913f6c9c,/mnt/images/Sanctuary/SANCTUARY_05770.jpg,2022-05-25T02:39:58+00:00,Sanctuary,unknown,doe,doe,0.847,True,user,538,210,569,237,
faa9127c-9bc3-4156-9d43-4c26fd760256,5a345f8e-acc9-49c8-a376-1a57ae105358,/mnt/images/Sanctuary/SANCTUARY_05763.jpg,2022-05-25T02:24:48+00:00,Sanctuary,doe,doe,doe,0.879,True,user,287,233,343,280,
fb9aa843-9604-4fef-b68c-9e202832396f,46d967ae-5272-4592-92de-9b893d6be159,/mnt/images/Sanctuary/SANCTUARY_05722.jpg,2022-05-24T00:27:32+00:00,Sanctuary,unknown,doe,doe,0.829,True,user,283,210,306,238,
fbd24623-d2a1-4e17-9b05-b4ba88977178,da0376c5-86be-47ce-9591-289490a40510,/mnt/images/Sanctuary/SANCTUARY_05725.jpg,2022-05-24T00:30:32+00:00,Sanctuary,young,doe,doe,0.568,True,user,548,241,573,264,
dd4d7e29-bc1d-4025-b18a-468da92fb920,a1bf2490-c872-4ee2-8b60-2b9c220e1a00,/mnt/images/Sanctuary/SANCTUARY_03174.jpg,2022-04-28T04:03:28+00:00,Sanctuary,unknown,doe,doe,0.507,True,user,305,300,383,344,
fd639870-5338-4b8b-929c-bb496ad67c51,359e4ba2-5c2e-4bb9-bf06-14b983b75bdf,/mnt/images/Sanctuary/SANCTUARY_05761.jpg,2022-05-25T02:23:11+00:00,Sanctuary,unknown,doe,doe,0.830,True,user,328,198,356,244,
ff929d93-4797-44be-a170-b89cdb80e29f,e92a0f83-bed7-47c6-aaaa-3cefa72dbfc5,/mnt/images/Sanctuary/SANCTUARY_05819.jpg,2022-06-03T01:09:44+00:00,Sanctuary,doe,doe,doe,0.756,True,user,361,199,382,226,
